tag	id	drop_type	drop_anim_type	drop_radius	drop_height	UNK_0	drop_mesh1	drop_mesh2	drop_mesh3	drop_tex1	drop_tex2	drop_tex3	icon[0]	icon[1]	icon[2]	icon[3]	icon[4]	durability	weight	material	crystallizable	projectile_?	body_part	handness	wpn_mesh_cnt	wpn_mesh[0]	wpn_mesh[1]	wpn_tex_cnt	wpn_tex[0]	wpn_tex[1]	wpn_tex[2]	item_sound_cnt	item_sound[0]	item_sound[1]	item_sound[2]	item_sound[3]	drop_sound	equip_sound	effect	random_damage	patt	matt	weapon_type	crystal_type	critical	hit_mod	avoid_mod	shield_pdef	shield_rate	speed	mp_consume	SS_count	SPS_count	curvature	UNK_2	is_hero	UNK_3	effA	effB	junk1A[0]	junk1A[1]	junk1A[2]	junk1A[3]	junk1A[4]	junk1B[0]	junk1B[1]	junk1B[2]	junk1B[3]	junk1B[4]	rangeA	rangeB	junk2A[0]	junk2A[1]	junk2A[2]	junk2A[3]	junk2A[4]	junk2A[5]	junk2B[0]	junk2B[1]	junk2B[2]	junk2B[3]	junk2B[4]	junk2B[5]	junk3[0]	junk3[1]	junk3[2]	junk3[3]	icons[0]	icons[1]	icons[2]	icons[3]
0	7880	1	1	7	10	0	LineageWeapons.iron_sword_m00_wp			LineageWeaponsTex.iron_sword_t00_wp			icon.weapon_iron_sword_i00					-1	2100	51	1	0	14	2	1	LineageWeapons.iron_sword_m00_wp		1	LineageWeaponsTex.iron_sword_t00_wp			4	ItemSound.sword_great_7	ItemSound.sword_great_4	ItemSound.sword_big_9	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	49	26	1	1	8	0	0	0	0	325	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.60000002	0.80000001	0.80000001	12.50000000	0.00000000	0.00000000							-1	-1	-1	-1				
0	7881	1	1	7	10	0	LineageWeapons.giants_sword_m00_wp			LineageWeaponsTex.giants_sword_t00_wp			icon.weapon_giants_sword_i00					-1	2020	51	1	0	14	2	1	LineageWeapons.giants_sword_m00_wp		1	LineageWeaponsTex.giants_sword_t00_wp			4	ItemSound.sword_great_7	ItemSound.sword_great_4	ItemSound.sword_big_9	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	96	47	1	1	8	0	0	0	0	325	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.60000002	0.85000002	0.85000002	12.00000000	0.00000000	0.00000000							-1	-1	-1	-1				
0	7882	1	1	7	10	0	LineageWeapons.sword_of_paagrio_m00_wp			LineageWeaponsTex.sword_of_paagrio_t00_wp			icon.weapon_sword_of_paagrio_i00					-1	1980	8	1	0	14	2	1	LineageWeapons.sword_of_paagrio_m00_wp		1	LineageWeaponsTex.sword_of_paagrio_t00_wp			4	ItemSound.sword_great_7	ItemSound.sword_great_4	ItemSound.sword_big_9	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	169	76	1	2	8	0	0	0	0	325	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.70000005	0.89999998	0.89999998	12.00000000	0.00000000	0.00000000							6	-1	-1	-1	icon.weapon_sword_of_paagrio_i01			
0	7883	1	1	7	10	0	LineageWeapons.guardians_sword_m00_wp			LineageWeaponsTex.guardians_sword_t00_wp			icon.weapon_guardians_sword_i00					-1	1930	8	1	0	14	2	1	LineageWeapons.guardians_sword_m00_wp		1	LineageWeaponsTex.guardians_sword_t00_wp			4	ItemSound.sword_great_7	ItemSound.sword_great_4	ItemSound.sword_big_9	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	236	99	1	3	8	0	0	0	0	325	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.89999998	0.89999998	0.89999998	12.00000000	0.00000000	0.00000000							6	-1	-1	-1	icon.weapon_guardians_sword_i01			
0	7884	1	1	7	10	0	LineageWeapons.inferno_master_m00_wp			LineageWeaponsTex.inferno_master_t00_wp			icon.weapon_inferno_master_i00					-1	1900	51	1	0	14	2	1	LineageWeapons.inferno_master_m00_wp		1	LineageWeaponsTex.inferno_master_t00_wp			4	ItemSound.sword_great_7	ItemSound.sword_great_4	ItemSound.sword_big_9	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	259	107	1	4	8	0	0	0	0	325	0	1	1	1000	0	-1	0	LineageEffect.c_u004		4.50000000	0.00000000	0.00000000	1.25000000	1.10000002						LineageWeapons.rangesample		1.95000005	0.80000001	0.80000001	12.00000000	0.00000000	0.00000000							4	-1	-1	-1	icon.weapon_inferno_master_i01			
0	7885	1	1	7	10	0	LineageWeapons.sword_of_priest_m00_wp			LineageWeaponsTex.sword_of_priest_t00_wp			icon.weapon_sword_of_priest_i00					-1	1520	51	1	0	7	1	1	LineageWeapons.sword_of_priest_m00_wp		1	LineageWeaponsTex.sword_of_priest_t00_wp			4	ItemSound.sword_big_3	ItemSound.sword_mid_9	ItemSound.sword_great_4	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	32	35	1	1	8	0	0	0	0	379	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.20000005	0.60000002	0.60000002	11.00000000	0.00000000	0.00000000							-1	-1	-1	-1				
0	7886	1	1	7	10	0	LineageWeapons.sword_of_magic_fog_m00_wp			LineageWeaponsTex.sword_of_magic_fog_t00_wp			icon.weapon_sword_of_magic_fog_i00					-1	1450	51	1	0	7	1	1	LineageWeapons.sword_of_magic_fog_m00_wp		1	LineageWeaponsTex.sword_of_magic_fog_t00_wp			4	ItemSound.sword_big_3	ItemSound.sword_mid_9	ItemSound.sword_great_4	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	63	63	1	1	8	0	0	0	0	379	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.39999998	0.60000002	0.60000002	11.00000000	0.00000000	0.00000000							-1	-1	-1	-1				
0	7887	1	1	7	10	0	LineageWeapons.mystery_sword_m00_wp			LineageWeaponsTex.mystery_sword_t00_wp			icon.weapon_mystery_sword_i00					-1	1430	51	1	0	7	1	1	LineageWeapons.mystery_sword_m00_wp		1	LineageWeaponsTex.mystery_sword_t00_wp			4	ItemSound.sword_big_3	ItemSound.sword_mid_9	ItemSound.sword_great_4	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	85	81	1	2	8	0	0	0	0	379	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.29999995	0.60000002	0.60000002	12.50000000	-0.89999998	0.00000000							6	-1	-1	-1	icon.weapon_mystery_sword_i01			
0	7888	1	1	7	10	0	LineageWeapons.sword_of_eclipse_m00_wp			LineageWeaponsTex.sword_of_eclipse_t00_wp			icon.weapon_sword_of_eclipse_i00					-1	1380	1	1	0	7	1	1	LineageWeapons.sword_of_eclipse_m00_wp		1	LineageWeaponsTex.sword_of_eclipse_t00_wp			4	ItemSound.sword_big_3	ItemSound.sword_mid_9	ItemSound.sword_great_4	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	125	111	1	2	8	0	0	0	0	379	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.29999995	0.69999999	0.69999999	13.00000000	0.00000000	0.00000000							6	-1	-1	-1	icon.weapon_sword_of_eclipse_i01			
0	7889	1	1	7	10	0	LineageWeapons.tears_of_wizard_m00_wp			LineageWeaponsTex.tears_of_wizard_t00_wp			icon.weapon_tears_of_wizard_i00					-1	1350	1	1	0	7	1	1	LineageWeapons.tears_of_wizard_m00_wp		1	LineageWeaponsTex.tears_of_wizard_t00_wp			4	ItemSound.sword_big_3	ItemSound.sword_mid_9	ItemSound.sword_great_4	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	155	132	1	3	8	0	0	0	0	379	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.29999995	0.64999998	0.64999998	10.00000000	0.00000000	0.00000000							6	-1	-1	-1	icon.weapon_tears_of_wizard_i01			
0	7890	3	1	15	5	0	LineageWeapons.mace_of_priest_m00_wp			LineageWeaponsTex.mace_of_priest_t00_wp			icon.weapon_mace_of_priest_i00					-1	1720	8	1	0	7	1	1	LineageWeapons.mace_of_priest_m00_wp		1	LineageWeaponsTex.mace_of_priest_t00_wp			4	ItemSound.spear_3	ItemSound.staff_2	ItemSound.spear_6	ItemSound.spear_9	ItemSound.itemdrop_spear	ItemSound.itemequip_spear		20	63	63	2	1	4	4	0	0	0	379	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		0.80000001	0.80000001	0.80000001	20.50000000	0.00000000	0.00000000							-1	-1	-1	-1				
0	7891	3	1	15	5	0	LineageWeapons.eclipse_axe_m00_wp			LineageWeaponsTex.eclipse_axe_t00_wp			icon.weapon_eclipse_axe_i00					-1	1640	51	1	0	7	1	1	LineageWeapons.eclipse_axe_m00_wp		1	LineageWeaponsTex.eclipse_axe_t00_wp			4	ItemSound.spear_3	ItemSound.staff_2	ItemSound.spear_6	ItemSound.spear_9	ItemSound.itemdrop_spear	ItemSound.itemequip_spear		20	125	111	2	2	4	4	0	0	0	379	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.20000005	1.20000005	1.20000005	10.00000000	0.50000000	0.00000000							7	-1	-1	-1	icon.weapon_eclipse_axe_i01			
0	7892	3	1	15	5	0	LineageWeapons.spell_breaker_m00_wp			LineageWeaponsTex.spell_breaker_t00_wp			icon.weapon_spell_breaker_i00					-1	1620	51	1	0	7	1	1	LineageWeapons.spell_breaker_m00_wp		1	LineageWeaponsTex.spell_breaker_t00_wp			4	ItemSound.spear_3	ItemSound.staff_2	ItemSound.spear_6	ItemSound.spear_9	ItemSound.itemdrop_spear	ItemSound.itemequip_spear		20	140	122	2	3	4	4	0	0	0	379	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.20000005	1.00000000	1.00000000	9.50000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_spell_breaker_i01			
0	7893	3	1	15	5	0	LineageWeapons.bone_of_kaim_vanul_m00_wp			LineageWeaponsTex.bone_of_kaim_vanul_t00_wp			icon.weapon_bone_of_kaim_vanul_i00					-1	1570	14	1	0	7	1	1	LineageWeapons.bone_of_kaim_vanul_m00_wp		1	LineageWeaponsTex.bone_of_kaim_vanul_t00_wp			4	ItemSound.spear_3	ItemSound.staff_2	ItemSound.spear_6	ItemSound.spear_9	ItemSound.itemdrop_spear	ItemSound.itemequip_spear		20	155	132	2	3	4	4	0	0	0	379	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		0.89999998	0.80000001	0.80000001	10.00000000	0.60000002	0.00000000							7	-1	-1	-1	icon.weapon_bone_of_kaim_vanul_i01			
0	7894	3	1	15	5	0	LineageWeapons.eye_of_soul_m00_wp			LineageWeaponsTex.eye_of_soul_t00_wp			icon.weapon_eye_of_soul_i00					-1	1550	14	1	0	7	1	1	LineageWeapons.eye_of_soul_m00_wp		1	LineageWeaponsTex.eye_of_soul_t00_wp			4	ItemSound.spear_3	ItemSound.staff_2	ItemSound.spear_6	ItemSound.spear_9	ItemSound.itemdrop_spear	ItemSound.itemequip_spear		20	170	143	2	4	4	4	0	0	0	379	0	1	1	1000	0	-1	0	LineageEffect.c_u007		-13.00000000	0.00000000	0.00000000	0.80000001	0.80000001						LineageWeapons.rangesample		1.00000000	1.00000000	1.00000000	18.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_eye_of_soul_i01			
0	7895	3	1	15	5	0	LineageWeapons.dragon_flame_head_m00_wp			LineageWeaponsTex.dragon_flame_head_t00_wp			icon.weapon_dragon_flame_head_i00					-1	1530	51	1	0	7	1	1	LineageWeapons.dragon_flame_head_m00_wp		1	LineageWeaponsTex.dragon_flame_head_t00_wp			4	ItemSound.spear_3	ItemSound.staff_2	ItemSound.spear_6	ItemSound.spear_9	ItemSound.itemdrop_spear	ItemSound.itemequip_spear		20	186	152	2	4	4	4	0	0	0	379	0	1	1	1000	0	-1	0	LineageEffect.c_u007		-11.00000000	0.00000000	0.00000000	0.89999998	0.80000001						LineageWeapons.rangesample		0.80000001	0.80000001	0.80000001	20.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_dragon_flame_head_i01			
0	7896	3	1	15	5	0	LineageWeapons.giants_hammer_m00_wp			LineageWeaponsTex.giants_hammer_t00_wp			icon.weapon_giants_hammer_i00					-1	2100	8	1	0	14	2	1	LineageWeapons.giants_hammer_m00_wp		1	LineageWeaponsTex.giants_hammer_t00_wp			4	ItemSound.hammer_3	ItemSound.sword_mid_9	ItemSound.sword_big_7	ItemSound.spear_6	ItemSound.itemdrop_spear	ItemSound.itemequip_spear		20	96	47	2	1	4	4	0	0	0	325	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.00000000	1.00000000	0.80000001	24.00000000	0.00000000	0.00000000							-1	-1	-1	-1				
0	7897	3	1	15	5	0	LineageWeapons.dwarven_hammer_m00_wp			LineageWeaponsTex.dwarven_hammer_t00_wp			icon.weapon_dwarven_hammer_i00					-1	2010	8	1	0	14	2	1	LineageWeapons.dwarven_hammer_m00_wp		1	LineageWeaponsTex.dwarven_hammer_t00_wp			4	ItemSound.hammer_3	ItemSound.sword_mid_9	ItemSound.sword_big_7	ItemSound.spear_6	ItemSound.itemdrop_spear	ItemSound.itemequip_spear		20	190	83	2	2	4	4	0	0	0	325	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.00000000	1.00000000	0.80000001	23.00000000	0.00000000	0.00000000							5	-1	-1	-1	icon.weapon_dwarven_hammer_i01			
0	7898	3	1	15	5	0	LineageWeapons.horn_of_karik_m00_wp			LineageWeaponsTex.horn_of_karik_t00_wp			icon.weapon_horn_of_karik_i00					-1	2020	1	1	0	14	2	1	LineageWeapons.horn_of_karik_m00_wp		1	LineageWeaponsTex.horn_of_karik_t00_wp			4	ItemSound.hammer_3	ItemSound.sword_mid_9	ItemSound.sword_big_7	ItemSound.spear_6	ItemSound.itemdrop_spear	ItemSound.itemequip_spear		20	169	76	2	2	4	4	0	0	0	325	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.35000002	0.89999998	0.89999998	21.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_horn_of_karik_i01			
0	7899	3	1	15	5	0	LineageWeapons.hammer_of_destroyer_m00_wp			LineageWeaponsTex.hammer_of_destroyer_t00_wp			icon.weapon_hammer_of_destroyer_i00					-1	1910	51	1	0	14	2	1	LineageWeapons.hammer_of_destroyer_m00_wp		1	LineageWeaponsTex.hammer_of_destroyer_t00_wp			4	ItemSound.hammer_3	ItemSound.sword_mid_9	ItemSound.sword_big_7	ItemSound.spear_6	ItemSound.itemdrop_spear	ItemSound.itemequip_spear		20	259	107	2	4	4	4	0	0	0	325	0	1	1	1000	0	-1	0	LineageEffect.c_u005		-8.00000000	0.00000000	0.00000000	0.80000001	0.89999998						LineageWeapons.rangesample		1.14999998	1.14999998	1.14999998	18.00000000	0.00000000	0.00000000							5	-1	-1	-1	icon.weapon_hammer_of_destroyer_i01			
0	7900	3	1	15	5	0	LineageWeapons.ice_storm_hammer_m00_wp			LineageWeaponsTex.ice_storm_hammer_t00_wp			icon.weapon_ice_storm_hammer_i00					-1	1950	51	1	0	14	2	1	LineageWeapons.ice_storm_hammer_m00_wp		1	LineageWeaponsTex.ice_storm_hammer_t00_wp			4	ItemSound.hammer_3	ItemSound.sword_mid_9	ItemSound.sword_big_7	ItemSound.spear_6	ItemSound.itemdrop_spear	ItemSound.itemequip_spear		20	213	91	2	3	4	4	0	0	0	325	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.20000005	1.20000005	1.20000005	18.00000000	0.00000000	0.00000000							5	-1	-1	-1	icon.weapon_ice_storm_hammer_i01			
0	7901	3	1	15	5	0	LineageWeapons.star_buster_m00_wp			LineageWeaponsTex.star_buster_t00_wp			icon.weapon_star_buster_i00					-1	1930	51	1	0	14	2	1	LineageWeapons.star_buster_m00_wp		1	LineageWeaponsTex.star_buster_t00_wp			4	ItemSound.hammer_3	ItemSound.sword_mid_9	ItemSound.sword_big_7	ItemSound.spear_6	ItemSound.itemdrop_spear	ItemSound.itemequip_spear		20	236	99	2	3	4	4	0	0	0	325	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.10000002	1.10000002	1.10000002	22.00000000	0.00000000	0.00000000							5	-1	-1	-1	icon.weapon_star_buster_i01			
0	7902	3	1	15	5	0	LineageWeapons.doom_crusher_m00_wp			LineageWeaponsTex.doom_crusher_t00_wp			icon.weapon_doom_crusher_i00					-1	1900	51	1	0	14	2	1	LineageWeapons.doom_crusher_m00_wp		1	LineageWeaponsTex.doom_crusher_t00_wp			4	ItemSound.hammer_3	ItemSound.sword_mid_9	ItemSound.sword_big_7	ItemSound.spear_6	ItemSound.itemdrop_spear	ItemSound.itemequip_spear		20	282	114	2	4	4	4	0	0	0	325	0	1	1	1000	0	-1	0	LineageEffect.c_u005		-7.50000000	0.00000000	0.00000000	0.89999998	0.89999998						LineageWeapons.rangesample		1.29999995	1.29999995	1.29999995	18.00000000	0.00000000	0.00000000							5	-1	-1	-1	icon.weapon_doom_crusher_i01			
0	7903	1	1	7	10	0	LineageWeapons.Mon_follower_of_frintessa_calibur_m00_wp			LineageWeaponsTex.Mon_follower_of_frintessa_calibur_t00_wp			icon.weapon_monster_i00					-1	2180	51	1	0	14	2	1	LineageWeapons.Mon_follower_of_frintessa_calibur_m00_wp		1	LineageWeaponsTex.Mon_follower_of_frintessa_calibur_t00_wp			4	ItemSound.sword_big_3	ItemSound.sword_mid_9	ItemSound.sword_great_4	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	78	39	1	0	8	0	0	0	0	325	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.60000002	0.85000002	0.85000002	11.00000000	0.00000000	0.00000000							-1	-1	-1	-1				
0	8102	1	1	7	10	0	LineageWeapons.sword_of_paagrio_m00_wp			LineageWeaponsTex.sword_of_paagrio_t00_wp			icon.weapon_sword_of_paagrio_i01					-1	1980	8	1	0	14	2	1	LineageWeapons.sword_of_paagrio_m00_wp		1	LineageWeaponsTex.sword_of_paagrio_t00_wp			4	ItemSound.sword_great_7	ItemSound.sword_great_4	ItemSound.sword_big_9	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	169	76	1	2	8	0	0	0	0	325	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.70000005	0.89999998	0.89999998	12.00000000	0.00000000	0.00000000							0	-1	-1	-1	icon.weapon_sword_of_paagrio_i01			
0	8103	1	1	7	10	0	LineageWeapons.sword_of_paagrio_m00_wp			LineageWeaponsTex.sword_of_paagrio_t00_wp			icon.weapon_sword_of_paagrio_i01					-1	1980	8	1	0	14	2	1	LineageWeapons.sword_of_paagrio_m00_wp		1	LineageWeaponsTex.sword_of_paagrio_t00_wp			4	ItemSound.sword_great_7	ItemSound.sword_great_4	ItemSound.sword_big_9	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	169	76	1	2	8	0	0	0	0	325	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.70000005	0.89999998	0.89999998	12.00000000	0.00000000	0.00000000							0	-1	-1	-1	icon.weapon_sword_of_paagrio_i01			
0	8104	1	1	7	10	0	LineageWeapons.sword_of_paagrio_m00_wp			LineageWeaponsTex.sword_of_paagrio_t00_wp			icon.weapon_sword_of_paagrio_i01					-1	1980	8	1	0	14	2	1	LineageWeapons.sword_of_paagrio_m00_wp		1	LineageWeaponsTex.sword_of_paagrio_t00_wp			4	ItemSound.sword_great_7	ItemSound.sword_great_4	ItemSound.sword_big_9	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	169	76	1	2	8	0	0	0	0	325	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.70000005	0.89999998	0.89999998	12.00000000	0.00000000	0.00000000							0	-1	-1	-1	icon.weapon_sword_of_paagrio_i01			
0	8105	1	1	7	10	0	LineageWeapons.guardians_sword_m00_wp			LineageWeaponsTex.guardians_sword_t00_wp			icon.weapon_guardians_sword_i01					-1	1930	8	1	0	14	2	1	LineageWeapons.guardians_sword_m00_wp		1	LineageWeaponsTex.guardians_sword_t00_wp			4	ItemSound.sword_great_7	ItemSound.sword_great_4	ItemSound.sword_big_9	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	236	99	1	3	8	0	0	0	0	325	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.89999998	0.89999998	0.89999998	12.00000000	0.00000000	0.00000000							0	-1	-1	-1	icon.weapon_guardians_sword_i01			
0	8106	1	1	7	10	0	LineageWeapons.guardians_sword_m00_wp			LineageWeaponsTex.guardians_sword_t00_wp			icon.weapon_guardians_sword_i01					-1	1930	8	1	0	14	2	1	LineageWeapons.guardians_sword_m00_wp		1	LineageWeaponsTex.guardians_sword_t00_wp			4	ItemSound.sword_great_7	ItemSound.sword_great_4	ItemSound.sword_big_9	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	236	99	1	3	8	0	0	0	0	325	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.89999998	0.89999998	0.89999998	12.00000000	0.00000000	0.00000000							0	-1	-1	-1	icon.weapon_guardians_sword_i01			
0	8107	1	1	7	10	0	LineageWeapons.guardians_sword_m00_wp			LineageWeaponsTex.guardians_sword_t00_wp			icon.weapon_guardians_sword_i01					-1	1930	8	1	0	14	2	1	LineageWeapons.guardians_sword_m00_wp		1	LineageWeaponsTex.guardians_sword_t00_wp			4	ItemSound.sword_great_7	ItemSound.sword_great_4	ItemSound.sword_big_9	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	236	99	1	3	8	0	0	0	0	325	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.89999998	0.89999998	0.89999998	12.00000000	0.00000000	0.00000000							0	-1	-1	-1	icon.weapon_guardians_sword_i01			
0	8108	1	1	7	10	0	LineageWeapons.inferno_master_m00_wp			LineageWeaponsTex.inferno_master_t00_wp			icon.weapon_inferno_master_i01					-1	1900	51	1	0	14	2	1	LineageWeapons.inferno_master_m00_wp		1	LineageWeaponsTex.inferno_master_t00_wp			4	ItemSound.sword_great_7	ItemSound.sword_great_4	ItemSound.sword_big_9	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	259	107	1	4	8	0	0	0	0	325	0	1	1	1000	0	-1	0	LineageEffect.c_u004		4.50000000	0.00000000	0.00000000	1.25000000	1.10000002						LineageWeapons.rangesample		1.95000005	0.80000001	0.80000001	12.00000000	0.00000000	0.00000000							4	-1	-1	-1	icon.weapon_inferno_master_i01			
0	8109	1	1	7	10	0	LineageWeapons.inferno_master_m00_wp			LineageWeaponsTex.inferno_master_t00_wp			icon.weapon_inferno_master_i01					-1	1900	51	1	0	14	2	1	LineageWeapons.inferno_master_m00_wp		1	LineageWeaponsTex.inferno_master_t00_wp			4	ItemSound.sword_great_7	ItemSound.sword_great_4	ItemSound.sword_big_9	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	259	107	1	4	8	0	0	0	0	325	0	1	1	1000	0	-1	0	LineageEffect.c_u004		4.50000000	0.00000000	0.00000000	1.25000000	1.10000002						LineageWeapons.rangesample		1.95000005	0.80000001	0.80000001	12.00000000	0.00000000	0.00000000							4	-1	-1	-1	icon.weapon_inferno_master_i01			
0	8110	1	1	7	10	0	LineageWeapons.inferno_master_m00_wp			LineageWeaponsTex.inferno_master_t00_wp			icon.weapon_inferno_master_i01					-1	1900	51	1	0	14	2	1	LineageWeapons.inferno_master_m00_wp		1	LineageWeaponsTex.inferno_master_t00_wp			4	ItemSound.sword_great_7	ItemSound.sword_great_4	ItemSound.sword_big_9	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	259	107	1	4	8	0	0	0	0	325	0	1	1	1000	0	-1	0	LineageEffect.c_u004		4.50000000	0.00000000	0.00000000	1.25000000	1.10000002						LineageWeapons.rangesample		1.95000005	0.80000001	0.80000001	12.00000000	0.00000000	0.00000000							4	-1	-1	-1	icon.weapon_inferno_master_i01			
0	8111	1	1	7	10	0	LineageWeapons.mystery_sword_m00_wp			LineageWeaponsTex.mystery_sword_t00_wp			icon.weapon_mystery_sword_i01					-1	1430	51	1	0	7	1	1	LineageWeapons.mystery_sword_m00_wp		1	LineageWeaponsTex.mystery_sword_t00_wp			4	ItemSound.sword_big_3	ItemSound.sword_mid_9	ItemSound.sword_great_4	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	85	81	1	2	8	0	0	0	0	379	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.29999995	0.60000002	0.60000002	12.50000000	-0.89999998	0.00000000							6	-1	-1	-1	icon.weapon_mystery_sword_i01			
0	8112	1	1	7	10	0	LineageWeapons.mystery_sword_m00_wp			LineageWeaponsTex.mystery_sword_t00_wp			icon.weapon_mystery_sword_i01					-1	1430	51	1	0	7	1	1	LineageWeapons.mystery_sword_m00_wp		1	LineageWeaponsTex.mystery_sword_t00_wp			4	ItemSound.sword_big_3	ItemSound.sword_mid_9	ItemSound.sword_great_4	ItemSound.public_sword_shing_8	ItemSound.itemdrop_sword	ItemSound.itemequip_sword		10	85	81	1	2	8	0	0	0	0	379	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.29999995	0.60000002	0.60000002	12.50000000	-0.89999998	0.00000000							6	-1	-1	-1	icon.weapon_mystery_sword_i01			
