npc_id	skill_id	seq_name	skill_name	npc_name	npc_class
14272	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_08\0	a,LineageMonster2.queen_of_cat\0
14273	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_09\0	a,LineageMonster2.queen_of_cat\0
14274	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_10\0	a,LineageMonster2.queen_of_cat\0
14275	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_11\0	a,LineageMonster2.queen_of_cat\0
14276	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_12\0	a,LineageMonster2.queen_of_cat\0
14277	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_13\0	a,LineageMonster2.queen_of_cat\0
14278	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_14\0	a,LineageMonster2.queen_of_cat\0
14279	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_15\0	a,LineageMonster2.queen_of_cat\0
14280	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_16\0	a,LineageMonster2.queen_of_cat\0
14281	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_17\0	a,LineageMonster2.queen_of_cat\0
14282	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_18\0	a,LineageMonster2.queen_of_cat\0
14283	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_19\0	a,LineageMonster2.queen_of_cat\0
14284	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_20\0	a,LineageMonster2.queen_of_cat\0
14285	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_21\0	a,LineageMonster2.queen_of_cat\0
14286	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_22\0	a,LineageMonster2.queen_of_cat\0
14287	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_23\0	a,LineageMonster2.queen_of_cat\0
14288	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_24\0	a,LineageMonster2.queen_of_cat\0
14289	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_25\0	a,LineageMonster2.queen_of_cat\0
14290	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_26\0	a,LineageMonster2.queen_of_cat\0
14291	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_27\0	a,LineageMonster2.queen_of_cat\0
14292	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_28\0	a,LineageMonster2.queen_of_cat\0
14293	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_29\0	a,LineageMonster2.queen_of_cat\0
14294	4701	social02	a,s_cure_of_queen1\0	a,queen_of_cat_ep_30\0	a,LineageMonster2.queen_of_cat\0
14435	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_01\0	a,LineageMonster2.angelic_unicorn\0
14436	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_02\0	a,LineageMonster2.angelic_unicorn\0
14437	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_03\0	a,LineageMonster2.angelic_unicorn\0
14438	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_04\0	a,LineageMonster2.angelic_unicorn\0
14439	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_05\0	a,LineageMonster2.angelic_unicorn\0
14440	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_06\0	a,LineageMonster2.angelic_unicorn\0
14441	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_07\0	a,LineageMonster2.angelic_unicorn\0
14442	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_08\0	a,LineageMonster2.angelic_unicorn\0
14443	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_09\0	a,LineageMonster2.angelic_unicorn\0
14444	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_10\0	a,LineageMonster2.angelic_unicorn\0
14445	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_11\0	a,LineageMonster2.angelic_unicorn\0
14446	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_12\0	a,LineageMonster2.angelic_unicorn\0
14447	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_13\0	a,LineageMonster2.angelic_unicorn\0
14448	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_14\0	a,LineageMonster2.angelic_unicorn\0
14449	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_01\0	a,LineageMonster2.angelic_unicorn\0
14450	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_02\0	a,LineageMonster2.angelic_unicorn\0
14451	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_03\0	a,LineageMonster2.angelic_unicorn\0
14452	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_04\0	a,LineageMonster2.angelic_unicorn\0
14453	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_05\0	a,LineageMonster2.angelic_unicorn\0
14454	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_06\0	a,LineageMonster2.angelic_unicorn\0
14455	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_07\0	a,LineageMonster2.angelic_unicorn\0
14456	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_08\0	a,LineageMonster2.angelic_unicorn\0
14457	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_09\0	a,LineageMonster2.angelic_unicorn\0
14458	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_10\0	a,LineageMonster2.angelic_unicorn\0
14459	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_11\0	a,LineageMonster2.angelic_unicorn\0
14460	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_12\0	a,LineageMonster2.angelic_unicorn\0
14461	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_13\0	a,LineageMonster2.angelic_unicorn\0
14462	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_14\0	a,LineageMonster2.angelic_unicorn\0
14463	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_15\0	a,LineageMonster2.angelic_unicorn\0
14464	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_16\0	a,LineageMonster2.angelic_unicorn\0
14465	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_17\0	a,LineageMonster2.angelic_unicorn\0
14466	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_18\0	a,LineageMonster2.angelic_unicorn\0
14467	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_19\0	a,LineageMonster2.angelic_unicorn\0
14468	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_20\0	a,LineageMonster2.angelic_unicorn\0
14469	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_21\0	a,LineageMonster2.angelic_unicorn\0
14470	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_22\0	a,LineageMonster2.angelic_unicorn\0
14471	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_23\0	a,LineageMonster2.angelic_unicorn\0
14472	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_24\0	a,LineageMonster2.angelic_unicorn\0
14473	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_25\0	a,LineageMonster2.angelic_unicorn\0
14474	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_26\0	a,LineageMonster2.angelic_unicorn\0
14475	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_27\0	a,LineageMonster2.angelic_unicorn\0
14476	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_28\0	a,LineageMonster2.angelic_unicorn\0
14477	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_29\0	a,LineageMonster2.angelic_unicorn\0
14478	4702	spatk01	a,s_blessing_of_seraphim1\0	a,unicorn_seraphim_ep_30\0	a,LineageMonster2.angelic_unicorn\0
14435	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_01\0	a,LineageMonster2.angelic_unicorn\0
14436	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_02\0	a,LineageMonster2.angelic_unicorn\0
14437	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_03\0	a,LineageMonster2.angelic_unicorn\0
14438	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_04\0	a,LineageMonster2.angelic_unicorn\0
14439	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_05\0	a,LineageMonster2.angelic_unicorn\0
14440	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_06\0	a,LineageMonster2.angelic_unicorn\0
14441	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_07\0	a,LineageMonster2.angelic_unicorn\0
14442	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_08\0	a,LineageMonster2.angelic_unicorn\0
14443	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_09\0	a,LineageMonster2.angelic_unicorn\0
14444	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_10\0	a,LineageMonster2.angelic_unicorn\0
14445	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_11\0	a,LineageMonster2.angelic_unicorn\0
14446	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_12\0	a,LineageMonster2.angelic_unicorn\0
14447	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_13\0	a,LineageMonster2.angelic_unicorn\0
14448	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_14\0	a,LineageMonster2.angelic_unicorn\0
14449	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_01\0	a,LineageMonster2.angelic_unicorn\0
14450	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_02\0	a,LineageMonster2.angelic_unicorn\0
14451	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_03\0	a,LineageMonster2.angelic_unicorn\0
14452	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_04\0	a,LineageMonster2.angelic_unicorn\0
14453	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_05\0	a,LineageMonster2.angelic_unicorn\0
14454	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_06\0	a,LineageMonster2.angelic_unicorn\0
14455	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_07\0	a,LineageMonster2.angelic_unicorn\0
14456	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_08\0	a,LineageMonster2.angelic_unicorn\0
14457	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_09\0	a,LineageMonster2.angelic_unicorn\0
14458	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_10\0	a,LineageMonster2.angelic_unicorn\0
14459	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_11\0	a,LineageMonster2.angelic_unicorn\0
14460	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_12\0	a,LineageMonster2.angelic_unicorn\0
14461	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_13\0	a,LineageMonster2.angelic_unicorn\0
14462	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_14\0	a,LineageMonster2.angelic_unicorn\0
14463	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_15\0	a,LineageMonster2.angelic_unicorn\0
14464	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_16\0	a,LineageMonster2.angelic_unicorn\0
14465	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_17\0	a,LineageMonster2.angelic_unicorn\0
14466	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_18\0	a,LineageMonster2.angelic_unicorn\0
14467	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_19\0	a,LineageMonster2.angelic_unicorn\0
14468	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_20\0	a,LineageMonster2.angelic_unicorn\0
14469	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_21\0	a,LineageMonster2.angelic_unicorn\0
14470	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_22\0	a,LineageMonster2.angelic_unicorn\0
14471	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_23\0	a,LineageMonster2.angelic_unicorn\0
14472	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_24\0	a,LineageMonster2.angelic_unicorn\0
14473	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_25\0	a,LineageMonster2.angelic_unicorn\0
14474	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_26\0	a,LineageMonster2.angelic_unicorn\0
14475	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_27\0	a,LineageMonster2.angelic_unicorn\0
14476	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_28\0	a,LineageMonster2.angelic_unicorn\0
14477	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_29\0	a,LineageMonster2.angelic_unicorn\0
14478	4703	spatk01	a,s_gift_of_seraphim1\0	a,unicorn_seraphim_ep_30\0	a,LineageMonster2.angelic_unicorn\0
14435	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_01\0	a,LineageMonster2.angelic_unicorn\0
14436	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_02\0	a,LineageMonster2.angelic_unicorn\0
14437	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_03\0	a,LineageMonster2.angelic_unicorn\0
14438	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_04\0	a,LineageMonster2.angelic_unicorn\0
14439	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_05\0	a,LineageMonster2.angelic_unicorn\0
14440	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_06\0	a,LineageMonster2.angelic_unicorn\0
14441	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_07\0	a,LineageMonster2.angelic_unicorn\0
14442	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_08\0	a,LineageMonster2.angelic_unicorn\0
14443	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_09\0	a,LineageMonster2.angelic_unicorn\0
14444	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_10\0	a,LineageMonster2.angelic_unicorn\0
14445	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_11\0	a,LineageMonster2.angelic_unicorn\0
14446	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_12\0	a,LineageMonster2.angelic_unicorn\0
14447	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_13\0	a,LineageMonster2.angelic_unicorn\0
14448	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_14\0	a,LineageMonster2.angelic_unicorn\0
14449	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_01\0	a,LineageMonster2.angelic_unicorn\0
14450	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_02\0	a,LineageMonster2.angelic_unicorn\0
14451	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_03\0	a,LineageMonster2.angelic_unicorn\0
14452	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_04\0	a,LineageMonster2.angelic_unicorn\0
14453	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_05\0	a,LineageMonster2.angelic_unicorn\0
14454	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_06\0	a,LineageMonster2.angelic_unicorn\0
14455	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_07\0	a,LineageMonster2.angelic_unicorn\0
14456	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_08\0	a,LineageMonster2.angelic_unicorn\0
14457	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_09\0	a,LineageMonster2.angelic_unicorn\0
14458	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_10\0	a,LineageMonster2.angelic_unicorn\0
14459	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_11\0	a,LineageMonster2.angelic_unicorn\0
14460	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_12\0	a,LineageMonster2.angelic_unicorn\0
14461	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_13\0	a,LineageMonster2.angelic_unicorn\0
14462	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_14\0	a,LineageMonster2.angelic_unicorn\0
14463	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_15\0	a,LineageMonster2.angelic_unicorn\0
14464	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_16\0	a,LineageMonster2.angelic_unicorn\0
14465	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_17\0	a,LineageMonster2.angelic_unicorn\0
14466	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_18\0	a,LineageMonster2.angelic_unicorn\0
14467	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_19\0	a,LineageMonster2.angelic_unicorn\0
14468	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_20\0	a,LineageMonster2.angelic_unicorn\0
14469	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_21\0	a,LineageMonster2.angelic_unicorn\0
14470	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_22\0	a,LineageMonster2.angelic_unicorn\0
14471	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_23\0	a,LineageMonster2.angelic_unicorn\0
14472	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_24\0	a,LineageMonster2.angelic_unicorn\0
14473	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_25\0	a,LineageMonster2.angelic_unicorn\0
14474	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_26\0	a,LineageMonster2.angelic_unicorn\0
14475	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_27\0	a,LineageMonster2.angelic_unicorn\0
14476	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_28\0	a,LineageMonster2.angelic_unicorn\0
14477	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_29\0	a,LineageMonster2.angelic_unicorn\0
14478	4704	spatk01	a,s_cure_of_seraphim1\0	a,unicorn_seraphim_ep_30\0	a,LineageMonster2.angelic_unicorn\0
14619	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_01\0	a,LineageMonster2.knight_of_shadow\0
14620	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_02\0	a,LineageMonster2.knight_of_shadow\0
14621	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_03\0	a,LineageMonster2.knight_of_shadow\0
14622	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_04\0	a,LineageMonster2.knight_of_shadow\0
14623	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_05\0	a,LineageMonster2.knight_of_shadow\0
14624	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_06\0	a,LineageMonster2.knight_of_shadow\0
14625	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_07\0	a,LineageMonster2.knight_of_shadow\0
14626	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_08\0	a,LineageMonster2.knight_of_shadow\0
14627	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_09\0	a,LineageMonster2.knight_of_shadow\0
14628	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_10\0	a,LineageMonster2.knight_of_shadow\0
14629	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_11\0	a,LineageMonster2.knight_of_shadow\0
14630	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_12\0	a,LineageMonster2.knight_of_shadow\0
14631	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_13\0	a,LineageMonster2.knight_of_shadow\0
14632	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_14\0	a,LineageMonster2.knight_of_shadow\0
14633	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_01\0	a,LineageMonster2.knight_of_shadow\0
14634	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_02\0	a,LineageMonster2.knight_of_shadow\0
14635	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_03\0	a,LineageMonster2.knight_of_shadow\0
14636	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_04\0	a,LineageMonster2.knight_of_shadow\0
14637	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_05\0	a,LineageMonster2.knight_of_shadow\0
14638	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_06\0	a,LineageMonster2.knight_of_shadow\0
14639	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_07\0	a,LineageMonster2.knight_of_shadow\0
14640	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_08\0	a,LineageMonster2.knight_of_shadow\0
14641	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_09\0	a,LineageMonster2.knight_of_shadow\0
14642	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_10\0	a,LineageMonster2.knight_of_shadow\0
14643	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_11\0	a,LineageMonster2.knight_of_shadow\0
14644	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_12\0	a,LineageMonster2.knight_of_shadow\0
14645	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_13\0	a,LineageMonster2.knight_of_shadow\0
14646	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_14\0	a,LineageMonster2.knight_of_shadow\0
14647	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_15\0	a,LineageMonster2.knight_of_shadow\0
14648	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_16\0	a,LineageMonster2.knight_of_shadow\0
14649	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_17\0	a,LineageMonster2.knight_of_shadow\0
14650	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_18\0	a,LineageMonster2.knight_of_shadow\0
14651	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_19\0	a,LineageMonster2.knight_of_shadow\0
14652	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_20\0	a,LineageMonster2.knight_of_shadow\0
14653	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_21\0	a,LineageMonster2.knight_of_shadow\0
14654	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_22\0	a,LineageMonster2.knight_of_shadow\0
14655	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_23\0	a,LineageMonster2.knight_of_shadow\0
14656	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_24\0	a,LineageMonster2.knight_of_shadow\0
14657	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_25\0	a,LineageMonster2.knight_of_shadow\0
14658	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_26\0	a,LineageMonster2.knight_of_shadow\0
14659	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_27\0	a,LineageMonster2.knight_of_shadow\0
14660	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_28\0	a,LineageMonster2.knight_of_shadow\0
14661	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_29\0	a,LineageMonster2.knight_of_shadow\0
14662	4705	spatk02	a,s_curse_of_shade5\0	a,nightshade_ep_30\0	a,LineageMonster2.knight_of_shadow\0
14619	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_01\0	a,LineageMonster2.knight_of_shadow\0
14620	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_02\0	a,LineageMonster2.knight_of_shadow\0
14621	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_03\0	a,LineageMonster2.knight_of_shadow\0
14622	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_04\0	a,LineageMonster2.knight_of_shadow\0
14623	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_05\0	a,LineageMonster2.knight_of_shadow\0
14624	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_06\0	a,LineageMonster2.knight_of_shadow\0
14625	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_07\0	a,LineageMonster2.knight_of_shadow\0
14626	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_08\0	a,LineageMonster2.knight_of_shadow\0
14627	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_09\0	a,LineageMonster2.knight_of_shadow\0
14628	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_10\0	a,LineageMonster2.knight_of_shadow\0
14629	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_11\0	a,LineageMonster2.knight_of_shadow\0
14630	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_12\0	a,LineageMonster2.knight_of_shadow\0
14631	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_13\0	a,LineageMonster2.knight_of_shadow\0
14632	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_14\0	a,LineageMonster2.knight_of_shadow\0
14633	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_ep_01\0	a,LineageMonster2.knight_of_shadow\0
14634	4706	spatk02	a,s_mass_curse_of_shade1\0	a,nightshade_ep_02\0	a,LineageMonster2.knight_of_shadow\0
