name	floats_1[0]	floats_1[1]	floats_1[2]	ints_1[0]	ints_1[1]	ints_1[2]	floats_2[0]	floats_2[1]	floats_2[2]	ints_2[0]	ints_2[1]	ints_2[2]	floats_3[0]	floats_3[1]	floats_3[2]	ints_3[0]	ints_3[1]	ints_3[2]	floats_4[0]	floats_4[1]	floats_4[2]	ints_4[0]	ints_4[1]	ints_4[2]	floats_5[0]	floats_5[1]	floats_5[2]	ints_5[0]	ints_5[1]	ints_5[2]	floats_6[0]	floats_6[1]	floats_6[2]	ints_6[0]	ints_6[1]	ints_6[2]	floats_7[0]	floats_7[1]	floats_7[2]	ints_7[0]	ints_7[1]	ints_7[2]	floats_8[0]	floats_8[1]	floats_8[2]	ints_8[0]	ints_8[1]	ints_8[2]	floats_9[0]	floats_9[1]	floats_9[2]	ints_9[0]	ints_9[1]	ints_9[2]	floats_A[0]	floats_A[1]	floats_A[2]	ints_A[0]	ints_A[1]	ints_A[2]	floats_B[0]	floats_B[1]	floats_B[2]	ints_B[0]	ints_B[1]	ints_B[2]	floats_C[0]	floats_C[1]	floats_C[2]	ints_C[0]	ints_C[1]	ints_C[2]	floats_D[0]	floats_D[1]	floats_D[2]	ints_D[0]	ints_D[1]	ints_D[2]	floats_E[0]	floats_E[1]	floats_E[2]	ints_E[0]	ints_E[1]	ints_E[2]	floats_F[0]	floats_F[1]	floats_F[2]	ints_F[0]	ints_F[1]	ints_F[2]
LineageAccessory.Morc_hair_ring_m000_a	4.00000000	1.50000000	2.90000010	15000	37000	0	3.59999990	1.00000000	2.34999990	16000	37000	0	3.59999990	1.00000000	2.65000010	15000	37000	0	3.20000005	0.88000000	2.69000006	14000	37000	0	3.29999995	0.88000000	2.67000008	14444	37000	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Forc_hair_ring_m000_a	4.80000019	1.39999998	2.54999995	16384	32768	64000	4.90000010	1.39999998	2.54999995	16384	32768	64500	4.90000010	1.20000005	2.54999995	16384	32768	64000	4.69999981	1.29999995	2.50000000	16384	32768	64000	4.69999981	1.20000005	2.50000000	16384	32768	64000	4.80000019	1.29999995	2.65000010	16384	32768	64000	4.90000010	1.29999995	2.70000005	16384	32768	64000	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Mshaman_hair_ring_m000_a	5.40000010	-0.20000000	2.50000000	18000	34000	0	5.59999990	-0.81999999	2.09999990	16000	34000	0	5.50000000	-1.00000000	1.75000000	19000	34000	0	5.50000000	-1.00000000	1.75000000	19000	34000	0	5.59999990	-0.80000001	1.95000005	19000	34000	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Fshaman_hair_ring_m000_a	4.50000000	1.29999995	2.40000010	14500	32768	64000	4.50000000	1.20000005	2.50000000	14500	32768	64000	4.59999990	1.29999995	2.95000005	13500	39000	69000	4.50000000	1.20000005	2.45000005	14500	32768	64000	4.50000000	1.70000005	2.50000000	14500	32768	63500	4.50000000	1.39999998	2.54999995	14500	32768	63500	4.50000000	1.50000000	2.54999995	14500	32768	63500	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Ffighter_hair_ring_m000_a	4.50000000	1.48000002	2.00000000	16384	36000	0	4.30000019	1.39999998	2.15700006	15666	36000	0	4.69999981	0.60000002	2.20000005	15777	33000	0	4.80000019	0.60000002	2.20000005	15777	33000	0	4.80000019	1.00000000	2.27999997	15000	35000	0	4.40000010	1.00000000	2.32999992	15000	35000	0	4.19999981	1.50000000	2.24000001	15000	36000	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Mfighter_hair_ring_m000_a	4.69999981	0.20000000	2.40000010	15500	32768	1500	4.80000019	0.20000000	2.34999990	15500	32768	1000	5.09999990	0.10000000	2.40000010	17000	32768	1500	4.80000019	0.50000000	2.40000010	15500	32768	1000	4.80000019	0.50000000	2.29999995	16384	32768	1000	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Fdarkelf_hair_ring_m000_a	4.30000019	0.80000001	2.20000005	16384	32768	1000	4.30000019	-0.10000000	2.20000005	16384	32768	3000	4.30000019	0.20000000	2.25000000	16384	32768	2500	4.30000019	0.00000000	2.15000010	16384	32768	2500	4.30000019	0.10000000	2.15000010	16384	32768	2500	4.30000019	0.10000000	2.15000010	16384	32768	2500	4.30000019	0.10000000	2.09999990	16384	32768	2500	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Mdarkelf_hair_ring_m000_a	4.40000010	0.80000001	2.50000000	15000	32768	65000	3.59999990	0.60000002	3.15000010	10000	34000	0	4.30000019	0.89999998	2.40000010	15000	32768	64000	4.19999981	0.30000001	2.59999990	15000	32768	65000	4.30000019	0.30000001	2.79999995	14000	32768	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Mmagic_hair_ring_m000_a	4.90000010	0.25000000	2.40000010	15000	32768	500	6.00000000	0.50000000	1.79999995	18000	32768	500	5.00000000	0.50000000	2.50000000	15000	32768	500	5.00000000	0.40000001	2.45000005	15000	32768	500	5.09999990	0.20000000	2.50000000	15000	32768	500	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Fmagic_hair_ring_m000_a	4.19999981	0.30000001	2.09999990	15500	32768	1500	4.50000000	0.60000002	2.00000000	15500	32768	0	4.40000010	0.40000001	2.00000000	15500	32768	1000	4.40000010	0.40000001	1.89999998	17000	32768	1000	4.50000000	0.30000001	2.00000000	16000	32768	1000	4.40000010	0.50000000	2.00000000	15500	32768	1000	4.40000010	0.60000002	2.15000010	15500	32768	1000	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Fdwarf_butterfly_hearpin_m000_a	3.00000000	-0.60000002	2.08999991	16384	32768	0	3.00000000	-0.60000002	2.08999991	16384	32768	0	3.00000000	-1.20000005	2.08999991	17000	32768	0	3.00000000	-1.20000005	2.07999992	16000	34000	0	3.00000000	-1.20000005	1.92999995	18000	34000	66000	3.00000000	-1.20000005	2.11999989	18000	34000	66000	3.00000000	-1.20000005	1.89999998	17000	34000	66000	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Ffighter_butterfly_hearpin_m000_a	3.20000005	0.25000000	2.00000000	16384	32000	63000	3.20000005	0.25000000	2.00000000	16384	32000	63000	3.20000005	0.25000000	2.00000000	17500	32000	63000	3.20000005	-1.00000000	1.89999998	17500	31000	61000	3.20000005	0.30000001	2.00000000	15500	31000	61000	3.20000005	0.30000001	2.00000000	15500	31000	61000	3.20000005	0.30000001	1.88000000	15500	31000	61000	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Felf_butterfly_hearpin_m000_a	3.00000000	0.69999999	1.85500002	16384	32768	63000	3.00000000	0.69999999	1.85500002	16384	32768	63000	3.00000000	0.69999999	1.85500002	16384	32768	63000	3.00000000	0.69999999	1.85500002	16384	32768	63000	3.00000000	0.69999999	1.91999996	16384	32768	63000	2.50000000	0.69999999	2.00000000	16384	32768	63000	2.50000000	0.69999999	2.00000000	16384	32768	63000	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Fdarkelf_butterfly_hearpin_m000_a	2.00000000	0.55000001	2.00000000	15500	32768	0	2.00000000	-1.00000000	1.87000000	17000	32768	0	2.00000000	-1.00000000	1.87000000	17000	32768	0	2.00000000	-1.00000000	1.87000000	17000	32768	0	2.00000000	-1.00000000	1.87000000	17000	32768	0	2.00000000	-1.00000000	1.87000000	17000	32768	0	2.50000000	0.31999999	1.87000000	17000	32768	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Fmagic_butterfly_hearpin_m000_a	2.70000005	-0.60000002	1.58000004	16384	32768	0	2.70000005	-0.60000002	1.64999998	16384	32768	0	2.70000005	-0.60000002	1.79999995	16384	32768	0	2.70000005	-0.60000002	1.79999995	16384	32768	0	2.70000005	-0.60000002	1.79999995	16384	32768	0	2.90000010	0.20000000	1.70000005	14500	33500	0	3.00000000	0.10000000	1.74000001	15500	33000	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Forc_butterfly_hearpin_m000_a	3.00000000	0.89999998	2.07999992	16000	35000	0	3.00000000	0.89999998	2.07999992	16000	35000	0	3.00000000	0.40000001	2.09999990	14000	3000	0	3.00000000	0.40000001	1.95000005	16000	3000	0	3.00000000	0.40000001	1.95000005	16000	3000	0	3.00000000	1.00000000	2.09999990	16000	34000	0	3.00000000	1.00000000	2.29999995	15000	34000	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
LineageAccessory.Fshaman_butterfly_hearpin_m000_a	3.00000000	0.89999998	1.78999996	16000	40000	0	3.00000000	0.89999998	1.80999994	16000	40000	0	3.00000000	0.89999998	1.80999994	16000	40000	0	2.70000005	0.89999998	1.80999994	16000	40000	0	2.70000005	0.89999998	1.97000003	17000	40000	0	2.70000005	0.89999998	2.04999995	17000	41000	0	3.00000000	0.89999998	1.92999995	17000	41000	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0	0.00000000	0.00000000	0.00000000	0	0	0
