id	UNK_0	message	group	rgba[0]	rgba[1]	rgba[2]	rgba[3]	item_sound	sys_msg_ref	UNK_1[0]	UNK_1[1]	UNK_1[2]	UNK_1[3]	UNK_1[4]	sub_msg	type
1588	1	a,The Command Channel is activated only when there are at least 5 parties participating.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1589	1	a,Command Channel authority has been transferred to $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1590	1	a,===<Guild Info (Total Parties: $s1)>===\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1591	1	a,No user has been invited to the Command Channel.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1592	1	a,You can no longer set up a Command Channel.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1593	1	a,You do not have authority to invite someone to the Command Channel.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1594	1	a,$s1's party is already a member of the Command Channel.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1595	1	a,$s1 has succeeded.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1596	1	a,You were hit by $s1!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1597	1	a,$s1 has failed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1598	1	a,Soulshots and spiritshots are not available for a dead pet or servitor.  Sad, isn't it?\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1599	1	a,You cannot "observe" while you are in combat!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1600	1	a,Tomorrow's items will ALL be set to 0.  Do you wish to continue?\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1601	1	a,Tomorrow's items will all be set to the same value as today's items.  Do you wish to continue?\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
1602	1	a,Only a party leader can access the Command Channel.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1603	1	a,Only channel opener can give All Command.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1604	1	a,While dressed in formal wear, you can't use items that require all skills and casting operations.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1605	1	a,* Here, you can buy only seeds of $s1 Manor.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1606	1	a,Congratulations - You've completed the third-class transfer quest!\0	0	79	9B	B0	FF	a,ItemSound.quest_fanfare_1\0	a,char_change\0	0	0	0	0	0	a,	a,none\0
1607	1	a,$s1 adena has been withdrawn to pay for purchasing fees.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1608	1	a,Due to insufficient adena you cannot buy another castle.\0	4	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,popup\0
1609	1	u,War has already been declared against that clan… but I'll make note that you really don't like them.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1610	1	a,Fool! You cannot declare war against your own clan!\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1611	1	a,Party Leader: $s1\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1612	1	a,=====<War List>=====\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1613	1	a,There is no clan listed on War List.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1614	1	a,You have joined a channel that was already open.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1615	1	a,The number of remaining parties is $s1 until a channel is activated.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1616	1	a,The Command Channel has been activated.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1617	1	a,You do not have the authority to use the Command Channel.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1618	1	a,The ferry from Rune Harbor to Gludin Harbor has been delayed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1619	1	a,The ferry from Gludin Harbor to Rune Harbor has been delayed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1620	1	a,Arrived at Rune Harbor.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1621	1	a,Departure for Gludin Harbor will take place in five minutes!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1622	1	a,Departure for Gludin Harbor will take place in one minute!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1623	1	u,Make haste!  We will be departing for Gludin Harbor shortly…\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1624	1	a,We are now departing for Gludin Harbor.  Hold on and enjoy the ride!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1625	1	a,Departure for Rune Harbor will take place after anchoring for ten minutes.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1626	1	a,Departure for Rune Harbor will take place in five minutes!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1627	1	a,Departure for Rune Harbor will take place in one minute!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1628	1	u,Make haste!  We will be departing for Gludin Harbor shortly…\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1629	1	a,We are now departing for Rune Harbor.  Hold on and enjoy the ride!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1630	1	a,The ferry from Rune Harbor will be arriving at Gludin Harbor in approximately 15 minutes.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1631	1	a,The ferry from Rune Harbor will be arriving at Gludin Harbor in approximately 10 minutes.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1632	1	a,The ferry from Rune Harbor will be arriving at Gludin Harbor in approximately 5 minutes.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1633	1	a,The ferry from Rune Harbor will be arriving at Gludin Harbor in approximately 1 minute.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1634	1	a,The ferry from Gludin Harbor will be arriving at Rune Harbor in approximately 15 minutes.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1635	1	a,The ferry from Gludin Harbor will be arriving at Rune Harbor in approximately 10 minutes.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1636	1	a,The ferry from Gludin Harbor will be arriving at Rune Harbor in approximately 5 minutes.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1637	1	a,The ferry from Gludin Harbor will be arriving at Rune Harbor in approximately 1 minute.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1638	1	a,You cannot fish while using a recipe book, private manufacture or private store.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1639	1	a,Period $s1 of the Grand Olympiad Games has started!\0	0	B2	B0	5A	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1640	1	a,Period $s1 of the Grand Olympiad Games has now ended.\0	0	B2	B0	5A	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1641	1	a,Sharpen your swords, tighten the stitchings in your armor, and make haste to a Grand Olympiad Manager!  Battles in the Grand Olympiad Games are now taking place!\0	0	B2	B0	5A	FF	a,ItemSound2.race_start\0	a,	0	0	0	0	0	a,	a,none\0
1642	1	a,Much carnage has been left for the cleanup crew of the Olympiad Stadium.  Battles in the Grand Olympiad Games are now over!\0	0	B2	B0	5A	FF	a,ItemSound2.race_end\0	a,	0	0	0	0	0	a,	a,none\0
1643	1	a,Current Location: $s1, $s2, $s3 (Dimensional Gap)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1644	1	a,none\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1645	1	a,none\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1646	1	a,none\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1647	1	a,none\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1648	1	a,none\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1649	1	a,Play time is now accumulating.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1650	1	a,Due to high server traffic, your login attempt has failed.  Please try again soon.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1651	1	a,The Grand Olympiad Games are not currently in progress.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1652	1	a,You are now recording gameplay.\0	0	79	9B	B0	FF	a,InterfaceSound.sc_shot_01\0	a,	0	0	0	0	0	a,	a,none\0
1653	1	a,Your recording has been successfully stored. ($s1)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1654	1	a,The attempt to record the replay file has failed.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1655	1	a,You caught something smelly and scary, maybe you should throw it back!?\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1656	1	a,You have successfully traded the item with the NPC.\0	0	79	9B	B0	FF	a,ItemSound3.sys_exchange_success\0	a,	0	0	0	0	0	a,	a,none\0
1657	1	a,$s1 has earned $s2 points in the Grand Olympiad Games.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1658	1	a,$s1 has lost $s2 points in the Grand Olympiad Games.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1659	1	a,Current Location: $s1, $s2, $s3 (Cemetery of the Empire).\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1660	1	a,The channel was opened by: $s1\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1661	1	a,$s1 has obtained $s3 $s2s.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1662	1	a,The fish are no longer biting here because you've caught too many!  Try fishing in another location.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1663	1	a,The clan crest was successfully registered.  Remember, only a clan that owns a clan hall or castle can have their crest displayed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1664	1	a,The fish is resisting your efforts to haul it in!  Look at that bobber go!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1665	1	a,You've worn that fish out!  It can't even pull the bobber under the water!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1666	1	a,You have obtained +$s1$s2.\0	0	0	FF	FF	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1667	1	a,Lethal Strike!\0	0	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1668	1	a,Your lethal strike was successful!\0	0	A0	D7	FE	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1669	1	a,There was nothing found inside of that.\0	0	79	9B	B0	FF	a,ItemSound3.sys_enchant_failed\0	a,	0	0	0	0	0	a,	a,none\0
1670	1	a,Due to your Reeling and/or Pumping skill being three or more levels higher than your Fishing skill, a 50 damage penalty will be applied.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1671	1	a,Your reeling was successful! (Mastery Penalty:$s1 )\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1672	1	a,Your pumping was successful! (Mastery Penalty:$s1 )\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1673	1	a,Your current record for this Grand Olympiad is $s1 match(es), $s2 win(s) and $s3 defeat(s). You have earned $s4 Olympiad Point(s).\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1674	1	a,This command can only be used by a Noblesse.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1675	1	a,A manor cannot be set up between 6 a.m. and 8 p.m.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1676	1	a,You do not have a servitor or pet and therefore cannot use the automatic-use function.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1677	1	a,A cease-fire during a Clan War can not be called while members of your clan are engaged in battle.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1678	1	a,You have not declared a Clan War against the clan $s1.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1679	1	a,Only the creator of a channel can issue a global command.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1680	1	a,$s1 has declined the channel invitation.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1681	1	a,Since $s1 did not respond, your channel invitation has failed.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1682	1	a,Only the creator of a channel can use the channel dismiss command.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1683	1	a,Only a party leader can choose the option to leave a channel.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1684	1	a,A Clan War can not be declared against a clan that is being dissolved.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1685	1	a,You are unable to equip this item when your PK count is greater than or equal to one.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1686	1	a,Stones and mortar tumble to the earth - the castle wall has taken damage!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1687	1	a,This area cannot be entered while mounted atop of a Wyvern.  You will be dismounted from your Wyvern if you do not leave!\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	2	0	3	1	1	a,Flying is Prohibited Here\0	a,none\0
1688	1	a,You cannot enchant while operating a Private Store or Private Workshop.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1689	1	a,You have already joined the waiting list for a class specific match.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1690	1	a,You have already joined the waiting list for a non-class specific match.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1691	1	a,You can't join a Grand Olympiad Game match with that much stuff on you!  Reduce your weight to below 80 percent full and request to join again!\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1692	1	a,You have changed from your main class to a subclass and therefore are removed from the Grand Olympiad Games waiting list.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1693	1	a,You may not observe a Grand Olympiad Games match while you are on the waiting list.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1694	1	a,Only a clan leader that is a Noblesse can view the Siege War Status window during a siege war.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1695	1	a,You can only use that during a Siege War!\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1696	1	a,A penalty will be imposed if your accumulated online access time is $s1 or greater.  Please consider taking a break.  Get some fresh air, eat some food or just simply relax.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1697	1	a,Your cumulative online access time has exceeded $s1, so you will receive experience or item drops at 50 percent of the normal rate.  Please consider taking a break to bring your experience and item drop rates back to normal.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1698	1	a,Your cumulative online access time has exceeded $s1, so you will no longer receive experience or item drops.  Please consider taking a break to bring your experience and item drop rates back to normal.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1699	1	a,You cannot dismiss a party member by force.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1700	1	a,You don't have enough spiritshots needed for a pet/servitor.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1701	1	a,You don't have enough soulshots needed for a pet/servitor.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1702	1	a,$s1 is using a third party program.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1703	1	a,The previously investigated user is not using a third party program.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1704	1	a,Please close the the setup window for your private manufacturing store or private store, and try again.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1705	1	a,PC Bang Points acquisition period. Points acquisition period left $s1 hour.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1706	1	a,PC Bang Points use period. Points use period left $s1 hour.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1707	1	a,You acquired $s1 PC Bang Point.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1708	1	a,Double points! You acquired $s1 PC Bang Point.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1709	1	a,You are using $s1 point.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1710	1	a,You are short of accumulated points.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1711	1	a,PC Bang Points use period has expired.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1712	1	a,The PC Bang Points accumulation period has expired.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1713	1	a,The games may be delayed due to an insufficient number of players waiting.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1714	1	a,Current Location: $s1, $s2, $s3 (Near the Town of Schuttgart)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1715	1	a,This is a Peaceful Zone\\n- PvP is not allowed in this area.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1716	1	a,Altered Zone\0	0	79	9B	B0	FF	a,	a,1716\0	0	0	0	0	0	a,	a,none\0
1717	1	a,Siege War Zone \\n- A siege is currently in progress in this area.  \\n If a character dies in this zone, their resurrection ability may be restricted.\0	0	79	9B	B0	FF	a,	a,1717\0	0	0	0	0	0	a,	a,none\0
1718	1	a,General Field\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1719	1	a,Seven Signs Zone \\n- Although a character's level may increase while in this area, HP and MP \\n will not be regenerated.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1720	1	a,---\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1721	1	a,Combat Zone\0	0	79	9B	B0	FF	a,	a,1721\0	0	0	0	0	0	a,	a,none\0
1722	1	a,Please enter the name of the item you wish to search for.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1723	1	a,Please take a moment to provide feedback about the petition service.\0	6	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,petition\0
1724	1	a,A servitor whom is engaged in battle cannot be de-activated.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1725	1	a,You have earned $s1 raid point(s).\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1726	1	a,$s1 has disappeared since its allowed time period has expired.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1727	1	a,$s1 has invited you to a party room. Would you like to accept the invitation?\0	0	79	9B	B0	FF	a,ItemSound3.sys_party_invite\0	a,	0	0	0	0	0	a,	a,none\0
1728	1	a,The recipient of your invitation did not accept the party matching invitation.\0	0	79	9B	B0	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
1729	1	a,You cannot join a Command Channel while teleporting.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1730	1	a,To establish a Clan Academy, your clan must be Level 5 or higher.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1731	1	a,Only the clan leader can create a Clan Academy.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1732	1	a,To create a Clan Academy, a Blood Mark is needed.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1733	1	a,You do not have enough adena to create a Clan Academy.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1734	1	a,To join a Clan Academy, characters must be Level 40 or below, not belong another clan and not yet completed their 2nd class transfer.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1735	1	a,$s1 does not meet the requirements to join a Clan Academy.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1736	1	a,The Clan Academy has reached its maximum enrollment.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1737	1	a,Your clan has not established a Clan Academy but is eligible to do so.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1738	1	a,Your clan has already established a Clan Academy.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1739	1	a,Would you like to create a Clan Academy?\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1740	1	a,Please enter the name of the Clan Academy.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1741	1	a,Congratulations! The $s1's Clan Academy has been created.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1742	1	a,A message inviting $s1 to join the Clan Academy is being sent.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1743	1	a,To open a Clan Academy, the leader of a Level 5 clan or above must pay XX Proofs of Blood or a certain amount of adena.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1744	1	a,There was no response to your invitation to join the Clan Academy, so the invitation has been rescinded.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1745	1	a,The recipient of your invitation to join the Clan Academy has declined.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1746	1	a,You have already joined a Clan Academy.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1747	1	a,$s1 has sent you an invitation to join the Clan Academy belonging to the $s2 clan. Do you accept?\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1748	1	a,Clan Academy member $s1 has successfully completed the 2nd class transfer and obtained $s2 Clan Reputation points.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1749	1	a,Congratulations! You will now graduate from the Clan Academy and leave your current clan. As a graduate of the academy, you can immediately join a clan as a regular member without being subject to any penalties.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1750	1	a,If you possess $s1, you cannot participate in the Olympiad.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1751	1	a,The Grand Master has given you a commemorative item.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1752	1	a,Since the clan has received a graduate of the Clan Academy, it has earned $s1 points toward its reputation score.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1753	1	a,The clan leader has decreed that that particular privilege cannot be granted to a Clan Academy member.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1754	1	a,That privilege cannot be granted to a Clan Academy member.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1755	1	a,$s2 has been designated as the apprentice of clan member $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1756	1	a,Your apprentice, $s1, has logged in.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1757	1	a,Your apprentice, $s1, has logged out.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1758	1	a,Your sponsor, $s1, has logged in.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1759	1	a,Your sponsor, $s1, has logged out.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1760	1	a,Clan member $s1's title has been changed to $s2.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1761	1	a,Clan member $s1's privilege level has been changed to $s2.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1762	1	a,You do not have the right to dismiss an apprentice.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
1763	1	a,$s2, clan member $s1's apprentice, has been removed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1764	1	a,This item can only be worn by a member of the Clan Academy.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1765	1	a,As a graduate of the Clan Academy, you can no longer wear this item.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
1766	1	a,An application to join the clan has been sent to $s1 in $s2.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1767	1	a,An application to join the Clan Academy has been sent to $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1768	1	a,$s1 has invited you to join the Clan Academy of $s2 clan. Would you like to join?\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1769	1	a,$s1 has sent you an invitation to join the $s3 Order of Knights under the $s2 clan. Would you like to join?\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
1770	1	a,The clan's reputation score has dropped below 0. The clan may face certain penalties as a result.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
