tag	id	drop_type	drop_anim_type	drop_radius	drop_height	UNK_0	drop_mesh1	drop_mesh2	drop_mesh3	drop_tex1	drop_tex2	drop_tex3	icon[0]	icon[1]	icon[2]	icon[3]	icon[4]	durability	weight	material	crystallizable	type1	mesh_tex_pair_cntm	mesh_tex_pair_m[0]	mesh_tex_pair_cntt	mesh_tex_pair_t[0]	item_sound	equip_sound	stackable	family	grade
2	7659	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_summon_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	7660	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	7661	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	7662	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	7663	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	7664	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	7665	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	7666	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	7667	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	7668	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	7669	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	7670	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	7671	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	7672	0	3	2	1	0	dropitems.drop_talisman_m00			dropitemstex.drop_talisman_t00			icon.etc_orcish_talisman_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_crystal		0	0	0
2	7673	0	3	2	1	0	dropitems.drop_talisman_m00			dropitemstex.drop_talisman_t00			icon.etc_orcish_talisman_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_crystal		0	0	0
2	7674	0	3	2	1	0	dropitems.drop_talisman_m00			dropitemstex.drop_talisman_t00			icon.etc_orcish_talisman_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_crystal		0	0	0
2	7675	0	3	2	1	0	dropitems.drop_talisman_m00			dropitemstex.drop_talisman_t00			icon.etc_orcish_talisman_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_crystal		0	0	0
2	7676	0	3	2	1	0	dropitems.drop_talisman_m00			dropitemstex.drop_talisman_t00			icon.etc_orcish_talisman_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_crystal		0	0	0
2	7677	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_letter_envelope_i00					0	0	18	0	0	1		1		ItemSound.itemdrop_scroll		2	0	0
2	7678	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_letter_envelope_i00					0	0	18	0	0	1		1		ItemSound.itemdrop_scroll		2	0	0
2	7679	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_letter_envelope_i00					0	0	18	0	0	1		1		ItemSound.itemdrop_scroll		2	0	0
2	7684	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_piece_of_cloth_blue_i00					0	60	53	0	0	1		1		ItemSound.itemdrop_sack		2	6	0
2	7685	0	3	5	6	0	dropitems.drop_jewel_box_m00			dropitemstex.drop_jewel_box_t00			icon.etc_braided_hemp_i00					0	60	53	0	0	1		1		ItemSound.itemdrop_jewelbox		2	6	0
2	7686	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_broken_crystal_green_i00					0	60	53	0	0	1		1		ItemSound.itemdrop_sack		2	6	0
2	7687	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_piece_of_cloth_blue_i00					0	60	53	0	0	1		1		ItemSound.itemdrop_sack		2	6	0
2	7688	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_piece_of_cloth_blue_i00					0	60	53	0	0	1		1		ItemSound.itemdrop_sack		2	6	0
2	7689	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_green_i00					0	30	18	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	7690	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_green_i00					0	30	18	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	7691	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_green_i00					0	30	18	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	7692	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_green_i00					0	30	18	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	7693	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_green_i00					0	30	18	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	7697	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_broken_crystal_green_i00					0	60	53	0	0	1		1		ItemSound.itemdrop_sack		2	6	0
2	7698	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_broken_crystal_green_i00					0	60	53	0	0	1		1		ItemSound.itemdrop_sack		2	6	0
2	7699	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_green_i00					0	30	18	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	7700	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_green_i00					0	30	18	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	7725	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_pouch_gray_i00					0	1	18	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7726	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i06					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7727	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i06					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7728	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i06					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7729	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i06					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7730	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i06					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7731	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i06					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7732	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i06					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7733	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i06					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7734	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i06					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7735	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i07					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7736	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i07					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7737	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i07					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7738	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i07					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7739	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i07					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7740	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i07					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7741	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i07					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7742	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i07					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7743	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i07					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7744	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i01					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7745	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i01					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7746	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i01					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7747	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i01					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7748	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i01					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7749	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i01					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7750	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i01					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7751	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i01					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7752	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i01					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7753	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i02					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7754	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i02					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7755	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i02					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7756	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i02					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7757	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i02					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7758	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i02					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7759	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i02					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7760	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i02					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7761	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i02					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7762	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i08					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7763	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i08					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7764	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i08					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7765	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i08					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7766	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i08					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7767	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i08					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7768	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i08					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7769	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i08					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7770	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i08					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7771	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i04					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7772	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i04					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7773	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i04					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7774	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i04					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7775	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i04					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7776	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i04					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7777	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i04					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7778	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i04					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7779	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i04					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7780	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i03					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7781	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i03					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7782	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i03					0	100	1704448	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7783	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i03					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7784	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i03					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7785	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i03					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7786	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i03					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7787	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i03					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7788	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i03					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7789	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i00					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7790	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i00					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7791	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i00					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7792	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i00					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7793	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i00					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7794	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i00					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7795	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i00					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7796	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i00					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7797	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i00					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7798	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i05					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7799	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i05					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7800	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i05					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7801	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i05					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7802	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i05					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7803	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i05					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7804	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_tuna_i05					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7805	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_angler_i05					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7806	0	3	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bream_i05					0	100	0	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	7807	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bait_i00					0	5	53	0	0	1		1		ItemSound.itemdrop_sack		2	16	0
2	7808	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bait_i01					0	5	53	0	0	1		1		ItemSound.itemdrop_sack		2	16	0
2	7809	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t01			icon.etc_bait_i02					0	5	53	0	0	1		1		ItemSound.itemdrop_sack		2	16	0
2	7832	0	3	4	3	0	dropitems.drop_ticket_m00			dropitemstex.drop_ticket_t00			icon.etc_lottery_card_i00					0	1	18	0	0	1		1		ItemSound.itemdrop_etc_paper		0	0	0
2	7833	0	3	4	3	0	dropitems.drop_ticket_m00			dropitemstex.drop_ticket_t00			icon.etc_lottery_card_i00					0	1	18	0	0	1		1		ItemSound.itemdrop_etc_paper		0	0	0
2	7835	0	3	2	1	0	dropitems.drop_talisman_m00			dropitemstex.drop_talisman_t00			icon.etc_orcish_talisman_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_crystal		0	0	0
2	7838	0	3	5	1	0	Dropitems.drop_santas_cap_m002_a			LineageAccessoryTex.santas_cap_m002_a_t00			icon.accessory_santas_cap_i00					0	10	18	0	0	1	LineageAccessory.Mfighter_santas_cap_m002_a	1	LineageAccessoryTex.santas_cap_m002_a_t00	ItemSound.itemdrop_armor_glove	ItemSound.itemequip_armor_cloak	0	0	0
2	7904	0	3	4	3	0	dropitems.drop_ticket_m00			dropitemstex.drop_ticket_t00			icon.etc_ticket_red_i00					0	20	18	0	0	1		1		ItemSound.itemdrop_etc_paper		2	0	0
2	7905	0	3	4	3	0	dropitems.drop_ticket_m00			dropitemstex.drop_ticket_t00			icon.etc_ticket_red_i00					0	20	18	0	0	1		1		ItemSound.itemdrop_etc_paper		2	0	0
2	7906	0	3	4	3	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_fire_crystal_i00					0	20	53	0	0	1		1		ItemSound.itemdrop_etc_paper		2	0	0
2	7907	0	3	4	3	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_water_crystal_i00					0	20	53	0	0	1		1		ItemSound.itemdrop_etc_paper		2	0	0
2	7908	0	3	4	3	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_wind_crystal_i00					0	20	53	0	0	1		1		ItemSound.itemdrop_etc_paper		2	0	0
2	7909	0	3	4	3	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_earth_crystal_i00					0	20	53	0	0	1		1		ItemSound.itemdrop_etc_paper		2	0	0
2	7910	0	3	4	3	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_unholy_crystal_i00					0	20	53	0	0	1		1		ItemSound.itemdrop_etc_paper		2	0	0
2	7911	0	3	4	3	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_holy_crystal_i00					0	20	53	0	0	1		1		ItemSound.itemdrop_etc_paper		2	0	0
2	7912	0	3	4	3	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_fire_crystal_i00					0	20	53	0	0	1		1		ItemSound.itemdrop_etc_paper		2	0	0
2	7913	0	3	4	3	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_water_crystal_i00					0	20	53	0	0	1		1		ItemSound.itemdrop_etc_paper		2	0	0
2	7914	0	3	4	3	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_wind_crystal_i00					0	20	53	0	0	1		1		ItemSound.itemdrop_etc_paper		2	0	0
2	7915	0	3	4	3	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_earth_crystal_i00					0	20	53	0	0	1		1		ItemSound.itemdrop_etc_paper		2	0	0
2	7916	0	3	4	3	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_unholy_crystal_i00					0	20	53	0	0	1		1		ItemSound.itemdrop_etc_paper		2	0	0
2	7917	0	3	4	3	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_holy_crystal_i00					0	20	53	0	0	1		1		ItemSound.itemdrop_etc_paper		2	0	0
2	7918	0	0	9	27	0	dropitems.mticket_fix_m00			dropitemstex.mticket_sword_fix_t00	dropitemstex.mticket_sword_t01		icon.mticket_sword_fix_i00					0	0	18	0	0	1		1		ItemSound.itemdrop_tombstone		2	8	0
2	7919	0	0	9	27	0	dropitems.mticket_fix_m00			dropitemstex.mticket_pole_fix_t00	dropitemstex.mticket_sword_t01		icon.mticket_pole_fix_i00					0	0	18	0	0	1		1		ItemSound.itemdrop_tombstone		2	8	0
2	7920	0	0	9	27	0	dropitems.mticket_fix_m00			dropitemstex.mticket_bow_fix_t00	dropitemstex.mticket_sword_t01		icon.mticket_bow_fix_i00					0	0	18	0	0	1		1		ItemSound.itemdrop_tombstone		2	8	0
2	7921	0	0	9	27	0	dropitems.mticket_fix_m00			dropitemstex.mticket_cleric_fix_t00	dropitemstex.mticket_cleric_t01		icon.mticket_cleric_fix_i00					0	0	18	0	0	1		1		ItemSound.itemdrop_tombstone		2	8	0
